fch_confirmado;id_region;txt_nombreregion;cant_poblacion;cant_casosconfirmados;cant_casosconfirmadosss;cant_casosconfirmadoscs;cant_pcr;cant_uci;cant_fallecidos;cant_casosconfirmadosdiario;cant_ultimoscasosactivosinformados;cant_ultimoscasosrecuperadosinformados;porc_cfr;porc_crr;porc_positividad;porc_roslmp;porc_deroslmp;porc_roefectivo;porc_deroefectivo;cant_pcrrealizados;txt_semanaepidemiologica;fch_inicio;fch_fin;num_cluster;num_meanrcori;num_tasaconfirmadosch;porc_meanpositiverate;txt_cuarentenaactiva;cant_poblacioncomunacuarentena;fch_iniciocuarentena;fch_fincuarentena;porc_movilidadparques;porc_movilidadresidencias;porc_movilidadretailrecreacion;porc_movilidadtransitoestaciones;porc_movilidadtrabajo;num_clustermod2;cant_cupostotales;cant_usuariosenresidencia;cant_residencias;num_coefpcrmodfull;num_coefwaldpcrmodfull;num_r2pcrmodfull;num_aicpcrmodfull;num_coefpcrmodintervalo;num_coefwaldpcrmodintervalo;num_r2pcrmodintervalo;num_aicpcrmodintervalo;num_betaweiss;num_roweiss;num_refectivocrespo;num_rcori;num_stdrcori;num_betaedo;num_gammaedo;num_robetaedo;num_refectivo;num_gdm20;num_rogm20;num_gdgm20;num_roggm20
2020-08-26;8;11. Región del Bío-Bío;1663696;16042;34;103;1596;82;191;140;2417;13148;0,0119062461;0,8195985538;0,0877192982;0,0864057081;0,0012295536;1,2242064503;0,0311552339;189480;SE35;2020-08-23;2020-08-29;2,0;1,178333478;13,2493298913;0,0859137998;;;;;-55;16;-41;-36;-25;;941;652;15;;;;;;;;;0,1611913246;1,833884348;0,1221792794;1,2242064503;0,0311552339;0,0090244034;6.28851716765187e-05;0,5459264903;1,8018590109;0,014812924;0,1685276149;0,0148072486;0,1684630455
2020-08-27;8;11. Región del Bío-Bío;1663696;16377;64;261;3311;82;199;335;2417;13148;0,0121511876;0,8028332417;0,1011778919;0,0862764601;0,0012248107;1,257980688;0,0311587604;192791;SE35;2020-08-23;2020-08-29;2,0;1,2051966634;13,9877889779;0,0861015544;;;;;-48;16;-39;-35;-24;;941;656;15;;;;;;;;;0,1612458801;1,8345050304;0,2863772364;1,257980688;0,0311587604;0,0217632601;0.000498690936292233;1,2827389336;1,8023144437;0,0133791178;0,1522151066;0,0133700131;0,1521115221
2020-08-28;8;11. Región del Bío-Bío;1663696;16632;34;199;3155;85;201;253;2694;13737;0,0120851371;0,8259379509;0,0801901743;0,0860320829;0,0012127414;1,226722667;0,0303195011;195946;SE35;2020-08-23;2020-08-29;3,0;1,2223686967;14,0478961129;0,0861899364;;;;;-54;18;-38;-32;-24;;941;670;15;;;;;;;;;0,1612182083;1,8341902054;0,212962963;1,226722667;0,0303195011;0,0525912418;0.0360871954570434;1,0006944113;1,8016356136;0,0139817238;0,1590709954;0,0139690689;0,1589270191
2020-08-29;8;11. Región del Bío-Bío;1663696;16991;87;257;3301;83;204;359;2694;13737;0,0120063563;0,808486846;0,1087549228;0,0856806708;0,0011942205;1,2928304287;0,0306602497;199247;SE35;2020-08-23;2020-08-29;3,0;1,2424625424;15,2586255456;0,0861734843;;;;;-65;23;-61;-65;-29;;941;661;15;;;;;;;;;0,1612540859;1,834598388;0,2958036608;1,2928304287;0,0306602497;0,0221700106;0.00018037518037518;1,3316979759;1,8011057003;0,013678935;0,1556261476;0,0136669827;0,1554901651
2020-08-30;8;11. Región del Bío-Bío;1663696;17216;42;177;2872;88;206;225;2694;13737;0,0119656134;0,797920539;0,0783426184;0,0852306187;0,0011703004;1,2142313025;0,0292692093;202119;SE36;2020-08-30;2020-09-05;3,0;1,243857565;14,7691817324;0,0860496027;;;;;-68;23;-63;-67;-22;;941;662;15;;;;;;;;;0,1613252537;1,8354080688;0,1829693309;1,2142313025;0,0292692093;0,0136114445;0.000117709375551763;0,8206952194;1,8015044376;0,0167105302;0,1901168063;0,0166975984;0,1899696802
2020-08-31;8;11. Región del Bío-Bío;1663696;17476;38;211;3125;88;211;260;2956;14309;0,0120737011;0,8187800412;0,0832;0,0846905302;0,0011421695;1,177878865;0,0283929288;205244;SE36;2020-08-30;2020-09-05;3,0;1,2346315207;14,7691817324;0,0858185837;;;;;-58;20;-58;-57;-35;;941;668;15;;;;;;;;;0,1613229538;1,8353819018;0,2082856489;1,177878865;0,0283929288;0,049539357;0.0335153345724907;0,9911263765;1,8012304636;0,0178201254;0,2027407439;0,0178140356;0,2026714603
2020-09-01;8;11. Región del Bío-Bío;1663696;17632;28;122;1599;85;213;155;2956;14309;0,0120803085;0,8115358439;0,0969355847;0,0840691301;0,0011111146;1,146990607;0,0275923057;206843;SE36;2020-08-30;2020-09-05;3,0;1,2201201441;14,8292888673;0,0854836001;;;;;-56;20;-56;-55;-37;;941;646;15;;;;;;;;;0,1613462975;1,8356474851;0,1230716878;1,146990607;0,0275923057;0,0092170857;0.000114442664225223;0,5558490421;1,8005728946;0,0163750123;0,1862995965;0,016370197;0,1862448126
2020-09-02;8;11. Región del Bío-Bío;1663696;17785;17;126;1955;88;215;153;2956;14309;0,0120888389;0,8045543998;0,0782608696;0,0833751848;0,0010784834;1,1228980498;0,0269116882;208798;SE36;2020-08-30;2020-09-05;2,0;1,2056475154;14,9409164037;0,0850506682;;;;;-59;21;-56;-59;-36;;941;634;15;;;;;;;;;0,161392453;1,836172599;0,1204385718;1,1228980498;0,0269116882;0,0089629346;0.000113430127041742;0,5405551195;1,800915738;0,0147139899;0,1674020352;0,014703773;0,1672857964
2020-09-03;8;11. Región del Bío-Bío;1663696;18036;40;205;2297;90;222;251;2956;14309;0,0123087159;0,793357729;0,1092729647;0,0826174306;0,001045644;1,0422529763;0,02560424;211095;SE36;2020-08-30;2020-09-05;2,0;1,1748292709;14,2196307842;0,0845279497;;;;;-57;21;-58;-58;-36;;941;617;15;;;;;;;;;0,1614750057;1,8371118065;0,1948325571;1,0422529763;0,02560424;0,0147919927;0.000393590104020242;0,8772829754;1,8016678993;0,0114871169;0,1306896883;0,0114833364;0,1306466766
2020-09-04;8;11. Región del Bío-Bío;1663696;18335;48;241;3468;90;229;296;2894;15212;0,0124897737;0,82967003;0,0853517878;0,0818045087;0,0010139391;1,047223133;0,0253988917;214563;SE36;2020-08-30;2020-09-05;2,0;1,1491864803;14,5888603275;0,0839240106;;;;;-59;23;-56;-56;-35;;941;624;15;;;;;;;;;0,1614336426;1,8366412162;0,2260158167;1,047223133;0,0253988917;0,0683618461;0.0504546462630295;1,0215122654;1,80092911;0,0117047949;0,1331662248;0,0117005665;0,1331181176
2020-09-05;8;11. Región del Bío-Bío;1663696;18569;43;188;3472;85;232;234;2894;15212;0,0124939415;0,8192148204;0,0673963134;0,0809449098;0,0009846307;0,9547847389;0,024058314;218035;SE36;2020-08-30;2020-09-05;2,0;1,1008942389;13,5155186318;0,0832474733;;;;;-65;22;-54;-58;-25;;941;636;15;;;;;;;;;0,1614307519;1,8366083281;0,1764230707;0,9547847389;0,024058314;0,0131921425;0.000163621488955549;0,7932177882;1,7995696014;0,0120737261;0,1373635792;0,0120680611;0,1372991278
2020-09-06;8;11. Región del Bío-Bío;1663696;18859;58;228;3032;85;232;291;2894;15212;0,0123018188;0,8066175301;0,0959762533;0,0800469254;0,0009588378;0,9840868369;0,0242928871;221067;SE37;2020-09-06;2020-09-12;2,0;1,0680164581;14,0822430472;0,0825069457;;;;;-64;23;-60;-62;-19;;941;646;15;;;;;;;;;0,1614705919;1,8370615906;0,2160241794;0,9840868369;0,0242928871;0,0159411538;0;0,9680342328;1,7997552361;0,0130327132;0,1482740386;0,0130286657;0,14822799
2020-09-07;8;11. Región del Bío-Bío;1663696;19072;40;169;2326;83;240;212;2973;15859;0,0125838926;0,8315331376;0,0911435942;0,0791186085;0,0009374698;0,9500192947;0,0238026076;223393;SE37;2020-09-06;2020-09-12;1,0;1,0354650909;13,670079836;0,0817109568;;;;;-57;20;-54;-53;-34;;941;652;15;;;;;;;;;0,1614259633;1,836553848;0,1556208054;0,9500192947;0,0238026076;0,0469881801;0.0347314279654276;0,9177561814;1,798937629;0,0147677187;0,1680133113;0,0147666779;0,1680014694
2020-09-08;8;11. Región del Bío-Bío;1663696;19225;21;130;1812;88;241;152;2973;15859;0,0125357607;0,8249154746;0,0838852097;0,0781677413;0,0009211643;0,9477851345;0,023769023;225205;SE37;2020-09-06;2020-09-12;1,0;1,0070071663;13,6443196353;0,0808679013;;;;;-63;22;-58;-58;-37;;941;665;15;;;;;;;;;0,1614062198;1,8363292252;0,1106892068;0,9477851345;0,023769023;0,0082478617;5.24328859060403e-05;0,4992657007;1,7977680512;0,0140630501;0,1599962502;0,0140608189;0,1599708657
2020-09-09;8;11. Región del Bío-Bío;1663696;19390;24;138;2907;91;241;165;2973;15859;0,0124290872;0,8178958226;0,0567595459;0,0772018106;0,0009102404;0,9579083781;0,0239327562;228112;SE37;2020-09-06;2020-09-12;1,0;0,9834372132;13,7473604381;0,0799859907;;;;;-54;20;-52;-54;-32;;941;644;15;;;;;;;;;0,1614106392;1,8363795046;0,119133574;0,9579083781;0,0239327562;0,0087674903;0;0,5324100636;1,7976483466;0,0119241192;0,1356614918;0,011920417;0,1356193719
2020-09-10;8;11. Región del Bío-Bío;1663696;19635;41;201;3946;100;247;246;2973;15859;0,0125795773;0,8076903489;0,0623416118;0,0762279909;0,00090468;0,9602248726;0,0240281588;232058;SE37;2020-09-06;2020-09-12;2,0;0,9717189127;13,7044267703;0,0790732136;;;;;-53;21;-54;-51;-35;;941;639;15;;;;;;;;;0,1614486999;1,8368125247;0,1754010695;0,9602248726;0,0240281588;0,013225059;0.000309437854564208;0,7882855808;1,7978900382;0,0108791439;0,1237727384;0,0108746906;0,1237220739
2020-09-11;8;11. Región del Bío-Bío;1663696;19866;34;193;3005;96;255;229;2811;16800;0,0128360012;0,8456659619;0,0762063228;0,0752531335;0,0009041432;0,9261739757;0,0236781004;235063;SE37;2020-09-06;2020-09-12;2,0;0,9544261759;13,1291156214;0,0781373029;;;;;-53;23;-52;-49;-33;;941;642;15;;;;;;;;;0,1613616728;1,8358224108;0,1613812544;0,9261739757;0,0236781004;0,0614070446;0.048332060096766;0,9476452532;1,7966503769;0,0101336319;0,1152909996;0,0101318417;0,1152706318
2020-09-12;8;11. Región del Bío-Bío;1663696;20105;57;176;3778;95;258;238;2811;16800;0,0128326287;0,8356130316;0,0629962943;0,074283763;0,0009080156;0,9349918086;0,0238723474;238841;SE37;2020-09-06;2020-09-12;2,0;0,9515986144;13,1634625557;0,0771857105;;;;;-66;24;-59;-57;-27;;941;650;15;;;;;;;;;0,1613125465;1,8352634974;0,1657299179;0,9349918086;0,0238723474;0,0124561792;0.000151011778918756;0,7495340465;1,7948101411;0,0102512228;0,1166288392;0,0102492769;0,1166067005
2020-09-13;8;11. Región del Bío-Bío;1663696;20349;50;187;2869;96;262;244;2811;16800;0,0128753256;0,8255933953;0,0850470547;0,0733260784;0,0009154785;0,9127241958;0,0236692272;241710;SE38;2020-09-13;2020-09-19;3,0;0,9414039514;12,7598860781;0,0762255895;;;;;-69;25;-63;-63;-21;;941;651;15;;;;;;;;;0,1612986956;1,8351059153;0,167870657;0,9127241958;0,0236692272;0,0126151187;0.00019895548371052;0,7569143647;1,7943922945;0,0112533162;0,1280297217;0,0112520901;0,1280157724
2020-09-14;8;11. Región del Bío-Bío;1663696;20537;38;146;3269;92;265;189;2883;17389;0,01290354;0,8467156839;0,0578158458;0,0723859604;0,0009255881;0,9056869095;0,0236705066;244979;SE38;2020-09-13;2020-09-19;2,0;0,9350707535;12,5623912061;0,0752637826;;;;;-56;21;-54;-51;-32;;941;630;15;;;;;;;;;0,1612171805;1,834178513;0,1288406291;0,9056869095;0,0236705066;0,0392067144;0.0290923386898619;0,8605533062;1,7932163242;0,0121417436;0,1381374193;0,0121416945;0,1381368599
2020-09-15;8;11. Región del Bío-Bío;1663696;20714;34;138;1874;97;268;176;2883;17389;0,0129381095;0,8394805446;0,0939167556;0,0714689837;0,0009373484;0,9288971072;0,0240805357;246853;SE38;2020-09-13;2020-09-19;2,0;0,9323724639;12,7684728117;0,0743068172;;;;;-51;20;-51;-48;-33;;1043;583;16;;;;;;;;;0,1611634214;1,8335668919;0,1189533649;0,9288971072;0,0240805357;0,0089691644;0.000146077810780542;0,5398678435;1,7917618168;0,0112925947;0,1284765955;0,0112918898;0,1284685764
2020-09-16;8;11. Región del Bío-Bío;1663696;20854;12;125;2041;89;268;140;2883;17389;0,0128512516;0,8338448259;0,0685938266;0,070580433;0,0009497719;0,9229787178;0,024130678;248894;SE38;2020-09-13;2020-09-19;2,0;0,9273825125;12,5538044725;0,0733609061;;;;;-51;19;-50;-48;-32;;1043;587;16;;;;;;;;;0,161130061;1,8331873482;0,0939867651;0,9229787178;0,024130678;0,0069171605;0;0,4200479007;1,7911957877;0,0105060659;0,1195282059;0,0105048102;0,1195139199
2020-09-17;8;11. Región del Bío-Bío;1663696;21119;45;211;3807;89;279;264;2883;17389;0,0132108528;0,8233817889;0,0693459417;0,0697253239;0,0009619225;0,945177235;0,0245604163;252701;SE38;2020-09-13;2020-09-19;2,0;0,9252328499;12,7083656767;0,0724319537;;;;;-49;21;-54;-51;-38;;1043;575;16;;;;;;;;;0,1611316091;1,8332049608;0,1750082864;0,945177235;0,0245604163;0,013546307;0.000527476743070874;0,7970746879;1,7910587078;0,0091880931;0,1045335424;0,0091862459;0,1045125268
2020-09-18;8;11. Región del Bío-Bío;1663696;21355;57;177;3396;96;283;235;2528;18544;0,0132521658;0,8683680637;0,0691990577;0,0689084272;0,0009729424;0,9599935794;0,0248950409;256097;SE38;2020-09-13;2020-09-19;2,0;0,9300642219;12,7598860781;0,0715255671;;;;;-76;38;-88;-82;-76;;1043;581;16;;;;;;;;;0,1609909857;1,8316050793;0,1540622805;0,9599935794;0,0248950409;0,0676196547;0.0548794924002083;0,9477569186;1,7892035358;0,0093308706;0,1061579308;0,0093285771;0,106131838
2020-09-19;8;11. Región del Bío-Bío;1663696;21564;45;164;3266;99;286;209;2528;18544;0,0132628455;0,8599517715;0,0639926516;0,0681342958;0,0009820662;0,951397856;0,0249162917;259363;SE38;2020-09-13;2020-09-19;2,0;0,932407943;12,5108708047;0,0706470718;;;;;-77;30;-87;-81;-59;;1043;556;16;;;;;;;;;0,1608843493;1,83039187;0,1356891115;0,951397856;0,0249162917;0,0101713907;0.000140482322641068;0,6124379737;1,7864876771;0,0098148676;0,1116643975;0,0098122694;0,1116348376
2020-09-20;8;11. Región del Bío-Bío;1663696;21717;22;129;2085;105;288;153;2528;18544;0,0132615002;0,8538932633;0,073381295;0,0674072963;0,0009886258;0,9001843068;0,0243470967;261448;SE39;2020-09-20;2020-09-26;2,0;0,9306165302;11,7294780502;0,0698015315;;;;;-73;26;-73;-70;-26;;1043;538;16;;;;;;;;;0,1608020568;1,8294556229;0,0986324078;0,9001843068;0,0243470967;0,0073655021;9.2747171211278e-05;0,4447686697;1,785343945;0,0101069537;0,1149874801;0,0101045743;0,1149604088
2020-09-21;8;11. Región del Bío-Bío;1663696;21827;23;86;1355;102;288;110;2287;19252;0,0131946672;0,8820268475;0,0811808118;0,0667316417;0,0009920512;0,854576482;0,0238118427;262803;SE39;2020-09-20;2020-09-26;1,0;0,9233150406;11,0511260986;0,0689937717;;;;;-60;22;-58;-53;-35;;1043;531;16;;;;;;;;;0,1606353035;1,827558459;0,0705548174;0,854576482;0,0238118427;0,0386006311;0.0326011880093936;0,7866644067;1,7833243739;0,0101910649;0,1159444184;0,0101889544;0,1159204071
2020-09-22;8;11. Región del Bío-Bío;1663696;21973;21;124;1291;104;290;146;2287;19252;0,0131980157;0,876166204;0,1130906274;0,0661114282;0,0009918688;0,8410645676;0,0237131374;264094;SE39;2020-09-20;2020-09-26;2,0;0,9107675349;10,7935240916;0,0682284066;;;;;-57;22;-58;-53;-35;;1043;538;16;;;;;;;;;0,160495356;1,8259662671;0,0930232558;0,8410645676;0,0237131374;0,0069522843;9.16296330233197e-05;0,4198446831;1,7808727794;0,0082805054;0,094207857;0,0082777291;0,0941762706
2020-09-23;8;11. Región del Bío-Bío;1663696;22137;30;131;1609;106;290;164;2287;19252;0,0131002394;0,8696752044;0,1019266625;0,0655504417;0,0009877192;0,8661491324;0,0241907126;265703;SE39;2020-09-20;2020-09-26;1,0;0,9026490227;10,9996056972;0,0675098364;;;;;-59;23;-58;-54;-33;;1043;569;16;;;;;;;;;0,1603816542;1,824672675;0,1037177576;0,8661491324;0,0241907126;0,007653383;0;0,4647553613;1,7794509245;0,0071590533;0,0814490226;0,0071576249;0,081432771
2020-09-24;8;11. Región del Bío-Bío;1663696;22410;56;209;3194;104;306;273;2287;19252;0,0136546185;0,8590807675;0,0854727614;0,0650485631;0,0009796309;0,8854576378;0,0246436293;268897;SE39;2020-09-20;2020-09-26;1,0;0,8941176517;11,0768862993;0,0668417277;;;;;-58;23;-61;-55;-34;;1043;596;16;;;;;;;;;0,1603053566;1,8238046315;0,1705488621;0,8854576378;0,0246436293;0,0133881922;0.000722771829967927;0,7788214205;1,7784245801;0,0065782459;0,0748411381;0,0065778293;0,0748363985
2020-09-25;8;11. Región del Bío-Bío;1663696;22680;80;182;3913;99;309;268;2289;20082;0,0136243386;0,8854497354;0,0684896499;0,064602597;0,0009679709;0,9253345528;0,0254304934;272810;SE39;2020-09-20;2020-09-26;2,0;0,8891663622;11,3602485069;0,0662266091;;;;;-63;26;-61;-55;-33;;1043;626;16;;;;;;;;;0,1601528533;1,8220695921;0,1654320988;0,9253345528;0,0254304934;0,0504835314;0.0371709058456046;0,9411816386;1,776433233;0,0078875298;0,089736948;0,0078838965;0,0896956111
2020-09-26;8;11. Región del Bío-Bío;1663696;22944;65;194;4446;95;317;264;2289;20082;0,0138162483;0,8752615063;0,0593792173;0,0642094516;0,0009532078;0,9832238154;0,0264770903;277256;SE39;2020-09-20;2020-09-26;2,0;0,8937129278;11,832518853;0,0656659171;;;;;-69;24;-60;-56;-22;;1043;674;16;;;;;;;;;0,1600378779;1,8207615091;0,1610878661;0,9832238154;0,0264770903;0,0123093926;0.000352733686067019;0,7318182925;1,7739537586;0,0096332889;0,1095985647;0,0096300088;0,1095612464
2020-09-27;8;11. Región del Bío-Bío;1663696;23153;48;153;3828;96;324;209;2289;20082;0,0139938669;0,8673606012;0,0545977011;0,0638662169;0,0009359031;1,0420262595;0,0275076008;281084;SE40;2020-09-27;2020-10-03;2,0;0,9139760639;12,3133759327;0,0651600486;;;;;-69;25;-65;-59;-18;;1043;726;16;;;;;;;;;0,1599515232;1,8197790463;0,1263767114;1,0420262595;0,0275076008;0,0096642063;0.000305090655509066;0,5761886587;1,772707505;0,0108711011;0,1236812348;0,0108691541;0,1236590838
2020-09-28;8;11. Región del Bío-Bío;1663696;23343;34;152;3673;93;328;190;2390;20625;0,0140513216;0,8835625241;0,051728832;0,0635701447;0,0009167177;1,115423822;0,0286571897;284757;SE40;2020-09-27;2020-10-03;1,0;0,9512399696;13,0003146179;0,0647084062;;;;;-61;22;-58;-52;-31;;1043;711;16;;;;;;;;;0,1598220035;1,8183054918;0,113952791;1,115423822;0,0286571897;0,03268119;0.023625448106077;0,8151345657;1,7710434014;0,0112824585;0,1283612758;0,0112816495;0,1283520711
2020-09-29;8;11. Región del Bío-Bío;1663696;23477;18;113;2683;95;328;133;2390;20625;0,0139711207;0,878519402;0,0495713753;0,0633186312;0,0008964221;1,1137040533;0,0287365637;287440;SE40;2020-09-27;2020-10-03;1,0;0,9901884676;12,8886870816;0,0643094352;;;;;-64;23;-61;-55;-34;;1043;712;16;;;;;;;;;0,159713081;1,8170662729;0,0793116667;1,1137040533;0,0287365637;0,0058963375;0;0,3580579314;1,7690355486;0,0102509549;0,1166257913;0,0102496377;0,1166108054
2020-09-30;8;11. Región del Bío-Bío;1663696;23610;14;115;2353;93;328;133;2390;20625;0,0138924185;0,873570521;0,0565235869;0,0631092002;0,0008759088;1,0895071619;0,0284068942;289793;SE40;2020-09-27;2020-10-03;1,0;1,0220967575;12,622498341;0,0639606864;;;;;-61;21;-58;-53;-31;;1043;714;16;;;;;;;;;0,159622977;1,8160411543;0,0788648878;1,0895071619;0,0284068942;0,0058194131;0;0,3533866581;1,7678912278;0,0086740265;0,098684972;0,0086718192;0,0986598594
2020-10-01;8;11. Región del Bío-Bío;1663696;23824;63;149;3798;90;338;214;2390;20625;0,0141873741;0,86572364;0,056345445;0,0629394881;0,0008562027;1,0366798372;0,0275884501;293591;SE40;2020-09-27;2020-10-03;1,0;1,0436999289;12,1158810607;0,06365939;;;;;-58;21;-59;-54;-32;;1043;758;16;;;;;;;;;0,1595587544;1,8153104896;0,1257555406;1,0366798372;0,0275884501;0,0097467056;0.000423549343498518;0,577031986;1,7670347866;0,0071802533;0,0816902163;0,0071791189;0,0816773096
2020-10-02;8;11. Región del Bío-Bío;1663696;24010;45;139;3978;89;342;184;2352;21316;0,014244065;0,8877967514;0,0462543992;0,0628072301;0,000838464;0,9622861995;0,0264061581;297569;SE40;2020-09-27;2020-10-03;1,0;1,0489787355;11,3945954412;0,063402909;;;;;-59;23;-57;-46;-31;;1043;760;16;;;;;;;;;0,1594370225;1,8139255377;0,1072886297;0,9622861995;0,0264061581;0,0379948314;0.0291722632639355;0,832493107;1,7654530043;0,0071689585;0,0815617142;0,0071678454;0,0815490512
2020-10-03;8;11. Región del Bío-Bío;1663696;24192;37;144;3004;97;347;182;2352;21316;0,0143435847;0,8811177249;0,0605858855;0,0627102467;0,0008239756;0,891176721;0,0252467112;300573;SE40;2020-09-27;2020-10-03;2,0;1,0358291506;10,6904832888;0,0631887368;;;;;-68;22;-57;-50;-21;;1043;760;16;;;;;;;;;0,1593390674;1,8128110954;0,1053240741;0,891176721;0,0252467112;0,0080065994;0.000208246563931695;0,4801329003;1,7634124252;0,0070692018;0,0804267757;0,0070681767;0,0804151133
2020-10-04;8;11. Región del Bío-Bío;1663696;24400;53;144;3141;97;351;208;2352;21316;0,0143852459;0,8736065574;0,0662209487;0,0626464325;0,0008141071;0,8828005746;0,02501946;303714;SE41;2020-10-04;2020-10-10;2,0;1,0130826242;10,6818965553;0,0630144819;;;;;-70;23;-62;-54;-17;;1043;800;16;;;;;;;;;0,1592652801;1,8119716132;0,1193442623;0,8828005746;0,02501946;0,009009727;0.000165343915343915;0,5416812059;1,7623974083;0,0075291258;0,0856593614;0,0075283923;0,0856510165
2020-10-05;8;11. Región del Bío-Bío;1663696;24551;21;129;2544;91;358;151;2253;21940;0,0145818908;0,8936499532;0,0593553459;0,0626137446;0,0008102473;0,8542293588;0,024598059;306258;SE41;2020-10-04;2020-10-10;2,0;0,9757691295;10,3470139462;0,0628778533;;;;;-59;19;-55;-47;-30;;1043;786;16;;;;;;;;;0,1591418614;1,8105674697;0,0861064722;0,8542293588;0,024598059;0,0329549259;0.0258606557377049;0,7785570866;1,7608051519;0,0082623169;0,0940009254;0,0082621399;0,0939989119
2020-10-06;8;11. Región del Bío-Bío;1663696;24683;28;100;1300;93;359;130;2253;21940;0,0145444233;0,8888708828;0,1;0,0626101926;0,0008137075;0,8582742418;0,0247453309;307558;SE41;2020-10-04;2020-10-10;2,0;0,9392791564;10,3212537455;0,0627766478;;;;;-56;19;-55;-47;-31;;1043;756;16;;;;;;;;;0,1590365801;1,8093696783;0,0737349593;0,8582742418;0,0247453309;0,0055730641;4.07315384302065e-05;0,3375919837;1,7587970312;0,0075434591;0,0858224322;0,0075430845;0,0858181703
2020-10-07;8;11. Región del Bío-Bío;1663696;24780;13;83;1583;92;359;97;2253;21940;0,0144874899;0,8853914447;0,0612760581;0,0626338289;0,0008256059;0,8442965201;0,0247149406;309141;SE41;2020-10-04;2020-10-10;2,0;0,9042490647;10,0121313372;0,0627087376;;;;;-58;20;-56;-50;-29;;1058;704;17;;;;;;;;;0,1589449715;1,8083274404;0,0548022599;0,8442965201;0,0247149406;0,0040431592;0;0,2455227857;1,7576403877;0,0069357865;0,0789089017;0,006935021;0,0789001919
2020-10-08;8;11. Región del Bío-Bío;1663696;24944;35;128;3770;88;367;164;2253;21940;0,014712957;0,8795702373;0,0435013263;0,0626827405;0,0008467607;0,8232126382;0,0246311927;312911;SE41;2020-10-04;2020-10-10;2,0;0,8737537506;9,5827946589;0,0626720594;;;;;-56;21;-58;-50;-31;;1058;654;17;;;;;;;;;0,1588722508;1,8075000922;0,0920461835;0,8232126382;0,0246311927;0,0071416778;0.000322841000807103;0,4253431042;1,7567308227;0,0060232004;0,0685263486;0,0060217775;0,0685101603
2020-10-09;8;11. Región del Bío-Bío;1663696;25120;40;135;3478;87;371;176;1931;22818;0,0147691083;0,9083598726;0,0506037953;0,0627550404;0,0008776204;0,8346603552;0,0250636324;316389;SE41;2020-10-04;2020-10-10;2,0;0,8555214871;9,5141007904;0,0626646037;;;;;-57;23;-57;-49;-30;;1058;632;17;;;;;;;;;0,1587295146;1,8058761734;0,098089172;0,8346603552;0,0250636324;0,0436452311;0.0353592046183451;0,8421370373;1,7549742181;0,0055282896;0,0628957161;0,005527767;0,0628897708
2020-10-10;8;11. Región del Bío-Bío;1663696;25349;56;169;3747;82;377;226;1931;22818;0,0148723816;0,9001538522;0,0603149186;0,0628488601;0,0009182514;0,8876085202;0,0261400738;320136;SE41;2020-10-04;2020-10-10;2,0;0,8550117441;9,8919170673;0,0626844057;;;;;-67;23;-58;-52;-18;;1058;656;17;;;;;;;;;0,1586134164;1,8045553165;0,124817547;0,8876085202;0,0261400738;0,0096327161;0.000238853503184713;0,5765881949;1,7525469761;0,0057451097;0,0653624927;0,0057443748;0,0653541311
2020-10-11;8;11. Región del Bío-Bío;1663696;25570;54;165;3087;77;379;220;1931;22818;0,0148220571;0,8923738756;0,0712666019;0,0629623434;0,0009683827;0,9183567075;0,0269059567;323223;SE42;2020-10-11;2020-10-17;2,0;0,8600911917;9,9949578701;0,0627295358;;;;;-67;24;-62;-57;-14;;1058;695;17;;;;;;;;;0,1585210135;1,8035040421;0,1204536566;0,9183567075;0,0269059567;0,0090595407;7.88985758807053e-05;0,5475217051;1,7512775124;0,0066800295;0,0759991364;0,0066783348;0,0759798559
2020-10-12;8;11. Región del Bío-Bío;1663696;25761;58;131;3106;78;383;190;2104;23274;0,0148674353;0,9034587167;0,0611719253;0,0630936394;0,0010274871;0,9712760244;0,0279917097;326329;SE42;2020-10-11;2020-10-17;2,0;0,8768121439;10,3298404791;0,0627980922;;;;;-64;29;-74;-66;-68;;1058;689;17;;;;;;;;;0,1584049524;1,8021836081;0,1032568611;0,9712760244;0,0279917097;0,0262223647;0.0179898318341807;0,7610085842;1,7497558025;0,007877145;0,0896187996;0,0078765867;0,0896124467
2020-10-13;8;11. Región del Bío-Bío;1663696;25948;39;141;2231;76;386;184;2104;23274;0,0148759057;0,8969477416;0,0824742268;0,0632408973;0,0010948739;1,0353045317;0,0291895765;328560;SE42;2020-10-11;2020-10-17;2,0;0,9021021853;10,7935240916;0,0628881929;;;;;-54;18;-54;-41;-29;;1058;695;17;;;;;;;;;0,1583094139;1,8010966604;0,099275474;1,0353045317;0,0291895765;0,0075995266;0.000116455106556422;0,4582442963;1,7479997539;0,0080900077;0,0920405518;0,0080896478;0,0920364575
2020-10-14;8;11. Región del Bío-Bío;1663696;26089;36;105;1713;79;388;143;2104;23274;0,0148721683;0,8921001188;0,0834792761;0,0634022614;0,0011697695;1,0891530893;0,0301613052;330273;SE42;2020-10-11;2020-10-17;2,0;0,9370816952;11,1885138356;0,0629979689;;;;;-56;20;-56;-47;-27;;1058;678;17;;;;;;;;;0,1582293455;1,8001857161;0,0767373222;1,0891530893;0,0301613052;0,005679082;7.70772313858486e-05;0,3432583458;1,7469131804;0,0081408152;0,092618592;0,0081405036;0,0926150473
