"N...Region";"Comuna";"Region";"Comuna.1";"Poblacion";"Casos.Nuevos";"Contactos.Nuevos";"X.";"SE"
12;"Porvenir";"Magallanes y la Antartica";"Porvenir";7323;"28";"67";"2.39";56
12;"Primavera";"Magallanes y la Antartica";"Primavera";694;"-";"-";NA;56
12;"Rio Verde";"Magallanes y la Antartica";"Rio Verde";211;"";"";NA;56
12;"San Gregorio";"Magallanes y la Antartica";"San Gregorio";681;"";"";NA;56
12;"Timaukel";"Magallanes y la Antartica";"Timaukel";282;"";"";NA;56
12;"Torres del Paine";"Magallanes y la Antartica";"Torres del Paine";1021;"";"";NA;56
9;"Lonquimay";"La Araucania";"Lonquimay";11049;"1";"21";"21";55
7;"Chanco";"Maule";"Chanco";9331;"1";"17";"17";55
16;"Cobquecura";"Nuble";"Cobquecura";5275;"2";"31";"15.5";55
15;"Putre";"Arica y Parinacota";"Putre";2515;"3";"46";"15.3";55
7;"Curepto";"Maule";"Curepto";9426;"1";"15.0";"15";55
2;"Tocopilla";"Antofagasta";"Tocopilla";28079;"5";"56";"11.2";55
3;"Caldera";"Atacama";"Caldera";19426;"10";"108";"10.8";55
4;"Andacollo";"Coquimbo";"Andacollo";11791;"1";"10";"10";55
8;"Antuco";"Biobio";"Antuco";4306;"1";"10";"10";55
5;"Rinconada";"Valparaiso";"Rinconada";11263;"1";"9";"9";55
16;"Pinto";"Nuble";"Pinto";11880;"11";"96";"8.7";55
6;"Chepica";"Del Libertador General Bernardo OHiggins";"Chepica";15925;"5";"43";"8.6";55
16;"El Carmen";"Nuble";"El Carmen";12334;"8";"65";"8.1";55
4;"Monte Patria";"Coquimbo";"Monte Patria";32527;"28";"210";"7.5";55
11;"Rio Ibanez";"Aisen";"Rio Ibanez";2699;"2";"15";"7.5";55
9;"Curarrehue";"La Araucania";"Curarrehue";7802;"6";"44";"7.3";55
6;"Palmilla";"Del Libertador General Bernardo OHiggins";"Palmilla";13299;"19";"137";"7.2";55
2;"Maria Elena";"Antofagasta";"Maria Elena";6814;"2";"14";"7";55
5;"Putaendo";"Valparaiso";"Putaendo";17645;"6";"42";"7";55
6;"Pichilemu";"Del Libertador General Bernardo OHiggins";"Pichilemu";17882;"6";"42";"7";55
4;"Illapel";"Coquimbo";"Illapel";32801;"17";"113";"6.6";55
9;"Tolten";"La Araucania";"Tolten";10055;"13";"85";"6.5";55
13;"Alhue";"Metropolitana";"Alhue";7405;"2";"13";"6.5";55
10;"Puqueldon";"Los Lagos";"Puqueldon";4201;"24";"156";"6.5";55
8;"Yumbel";"Biobio";"Yumbel";22132;"7";"45";"6.4";55
4;"Salamanca";"Coquimbo";"Salamanca";29110;"18";"115";"6.4";55
6;"Machali";"Del Libertador General Bernardo OHiggins";"Machali";59913;"10";"62";"6.2";55
6;"Chimbarongo";"Del Libertador General Bernardo OHiggins";"Chimbarongo";37696;"13";"79";"6.1";55
16;"San Fabian";"Nuble";"San Fabian";4654;"1";"6";"6";55
9;"Cunco";"La Araucania";"Cunco";18055;"9";"54";"6";55
12;"San Gregorio";"Magallanes y la Antartica";"San Gregorio";681;"1";"6";"6";55
7;"Longavi";"Maule";"Longavi";32810;"18";"106";"5.9";55
4;"Los Vilos";"Coquimbo";"Los Vilos";23374;"27";"155";"5.7";55
5;"El Quisco";"Valparaiso";"El Quisco";17742;"11";"63";"5.7";55
4;"Paiguano";"Coquimbo";"Paiguano";4675;"3";"17";"5.7";55
6;"Nancagua";"Del Libertador General Bernardo OHiggins";"Nancagua";19141;"9";"49";"5.4";55
7;"Empedrado";"Maule";"Empedrado";4206;"5";"27";"5.4";55
8;"Santa Barbara";"Biobio";"Santa Barbara";14592;"8";"43";"5.4";55
4;"Combarbala";"Coquimbo";"Combarbala";13884;"11";"59";"5.4";55
8;"Mulchen";"Biobio";"Mulchen";31041;"71";"380";"5.4";55
3;"Alto del Carmen";"Atacama";"Alto del Carmen";5729;"3";"16";"5.3";55
7;"Pelarco";"Maule";"Pelarco";9083;"12";"64";"5.3";55
8;"Tucapel";"Biobio";"Tucapel";15205;"9";"48";"5.3";55
9;"Los Sauces";"La Araucania";"Los Sauces";7517;"9";"48";"5.3";55
16;"niquen";"Nuble";"niquen";11567;"4";"21";"5.3";55
8;"Alto Biobio";"Biobio";"Alto Biobio";6775;"4";"21";"5.3";55
6;"Pichidegua";"Del Libertador General Bernardo OHiggins";"Pichidegua";20743;"18";"93";"5.2";55
4;"Ovalle";"Coquimbo";"Ovalle";121269;"133";"673";"5.1";55
9;"Cholchol";"La Araucania";"Cholchol";12341;"17";"86";"5.1";55
3;"Freirina";"Atacama";"Freirina";7681;"4";"20";"5";55
6;"Litueche";"Del Libertador General Bernardo OHiggins";"Litueche";6765;"1";"5";"5";55
8;"Quilleco";"Biobio";"Quilleco";10032;"12";"59";"4.9";55
4;"Vicuna";"Coquimbo";"Vicuna";29741;"11";"53";"4.8";55
10;"Cochamo";"Los Lagos";"Cochamo";4006;"18";"86";"4.8";55
4;"La Serena";"Coquimbo";"La Serena";249656;"224";"1047";"4.7";55
4;"Canela";"Coquimbo";"Canela";9546;"12";"56";"4.7";55
10;"Chaiten";"Los Lagos";"Chaiten";5020;"15";"70";"4.7";55
6;"Las Cabras";"Del Libertador General Bernardo OHiggins";"Las Cabras";26749;"28";"130";"4.6";55
16;"Quirihue";"Nuble";"Quirihue";12192;"14";"65";"4.6";55
11;"Aisen";"Aisen";"Aisen";25002;"82";"380";"4.6";55
9;"Loncoche";"La Araucania";"Loncoche";24739;"24";"111";"4.6";55
6;"Mostazal";"Del Libertador General Bernardo OHiggins";"Mostazal";27462;"23";"106";"4.6";55
5;"Panquehue";"Valparaiso";"Panquehue";7633;"5";"23";"4.6";55
4;"Coquimbo";"Coquimbo";"Coquimbo";256735;"217";"994";"4.6";55
5;"Papudo";"Valparaiso";"Papudo";6201;"4";"18";"4.5";55
8;"Laja";"Biobio";"Laja";23873;"57";"256";"4.5";55
6;"Santa Cruz";"Del Libertador General Bernardo OHiggins";"Santa Cruz";41096;"72";"321";"4.5";55
8;"Santa Juana";"Biobio";"Santa Juana";14779;"14";"62";"4.4";55
8;"Los Angeles";"Biobio";"Los Angeles";218515;"278";"1230";"4.4";55
10;"Queilen";"Los Lagos";"Queilen";5543;"5";"22";"4.4";55
8;"Tome";"Biobio";"Tome";58729;"116";"508";"4.4";55
9;"Victoria";"La Araucania";"Victoria";35467;"140";"610";"4.4";55
16;"San Ignacio";"Nuble";"San Ignacio";16624;"18";"78";"4.3";55
5;"Santo Domingo";"Valparaiso";"Santo Domingo";11934;"13";"56";"4.3";55
8;"Nacimiento";"Biobio";"Nacimiento";27944;"65";"280";"4.3";55
4;"Punitaqui";"Coquimbo";"Punitaqui";12165;"10";"43";"4.3";55
8;"Contulmo";"Biobio";"Contulmo";6330;"7";"30";"4.3";55
6;"Coinco";"Del Libertador General Bernardo OHiggins";"Coinco";7831;"4";"17";"4.3";55
13;"Buin";"Metropolitana";"Buin";109641;"77";"325";"4.2";55
6;"Olivar";"Del Libertador General Bernardo OHiggins";"Olivar";14624;"28";"118";"4.2";55
9;"Pitrufquen";"La Araucania";"Pitrufquen";26096;"29";"122";"4.2";55
6;"Coltauco";"Del Libertador General Bernardo OHiggins";"Coltauco";21263;"20";"84";"4.2";55
16;"San Nicolas";"Nuble";"San Nicolas";12172;"15";"63";"4.2";55
9;"Melipeuco";"La Araucania";"Melipeuco";6265;"5";"21";"4.2";55
10;"Quellon";"Los Lagos";"Quellon";29309;"238";"996";"4.2";55
8;"San Rosendo";"Biobio";"San Rosendo";3611;"17";"71";"4.2";55
7;"Romeral";"Maule";"Romeral";16170;"40";"167";"4.2";55
16;"Coihueco";"Nuble";"Coihueco";28375;"32";"133";"4.2";55
4;"La Higuera";"Coquimbo";"La Higuera";4450;"7";"29";"4.1";55
5;"Quillota";"Valparaiso";"Quillota";97572;"85";"351";"4.1";55
3;"Vallenar";"Atacama";"Vallenar";57009;"70";"288";"4.1";55
11;"Cochrane";"Aisen";"Cochrane";3685;"9";"37";"4.1";55
6;"Peralillo";"Del Libertador General Bernardo OHiggins";"Peralillo";11848;"10";"41";"4.1";55
6;"Pumanque";"Del Libertador General Bernardo OHiggins";"Pumanque";3531;"10";"41";"4.1";55
5;"Nogales";"Valparaiso";"Nogales";23490;"20";"81";"4.1";55
9;"Renaico";"La Araucania";"Renaico";10833;"20";"81";"4.1";55
5;"Hijuelas";"Valparaiso";"Hijuelas";19099;"37";"148";"4";55
16;"Treguaco";"Nuble";"Treguaco";5696;"5";"20";"4";55
8;"Cabrero";"Biobio";"Cabrero";30725;"37";"147";"4";55
14;"Panguipulli";"Los Rios";"Panguipulli";35991;"29";"115";"4";55
8;"Penco";"Biobio";"Penco";49865;"88";"347";"3.9";55
14;"Lanco";"Los Rios";"Lanco";17652;"28";"109";"3.9";55
6;"Quinta de Tilcoco";"Del Libertador General Bernardo OHiggins";"Quinta de Tilcoco";13877;"18";"70";"3.9";55
9;"Puren";"La Araucania";"Puren";12188;"23";"89";"3.9";55
13;"Conchali";"Metropolitana";"Conchali";139195;"136";"518";"3.8";55
12;"Cabo de Hornos";"Magallanes y la Antartica";"Cabo de Hornos";1983;"5";"19";"3.8";55
9;"Perquenco";"La Araucania";"Perquenco";7223;"33";"125";"3.8";55
13;"Renca";"Metropolitana";"Renca";160847;"225";"851";"3.8";55
7;"San Rafael";"Maule";"San Rafael";9959;"9";"34";"3.8";55
7;"Sagrada Familia";"Maule";"Sagrada Familia";19469;"60";"226";"3.8";55
8;"Chiguayante";"Biobio";"Chiguayante";91180;"166";"623";"3.8";55
9;"Carahue";"La Araucania";"Carahue";25486;"32";"120";"3.8";55
7;"Maule";"Maule";"Maule";60000;"77";"288";"3.7";55
16;"Yungay";"Nuble";"Yungay";18596;"26";"97";"3.7";55
8;"Negrete";"Biobio";"Negrete";10429;"43";"160";"3.7";55
16;"Ninhue";"Nuble";"Ninhue";5414;"7";"26";"3.7";55
6;"Donihue";"Del Libertador General Bernardo OHiggins";"Donihue";22700;"26";"95";"3.7";55
5;"Calle Larga";"Valparaiso";"Calle Larga";16482;"11";"40";"3.6";55
9;"Villarrica";"La Araucania";"Villarrica";59103;"80";"290";"3.6";55
15;"Arica";"Arica y Parinacota";"Arica";247552;"488";"1767";"3.6";55
13;"Lampa";"Metropolitana";"Lampa";126898;"28";"100";"3.6";55
11;"Cisnes";"Aisen";"Cisnes";5828;"14";"50";"3.6";55
10;"Ancud";"Los Lagos";"Ancud";42458;"199";"710";"3.6";55
5;"Olmue";"Valparaiso";"Olmue";19266;"16";"57";"3.6";55
7;"San Clemente";"Maule";"San Clemente";46292;"87";"302";"3.5";55
9;"Padre Las Casas";"La Araucania";"Padre Las Casas";82110;"138";"479";"3.5";55
7;"Rio Claro";"Maule";"Rio Claro";14753;"28";"97";"3.5";55
10;"Chonchi";"Los Lagos";"Chonchi";16013;"80";"277";"3.5";55
8;"Hualqui";"Biobio";"Hualqui";26201;"46";"159";"3.5";55
16;"San Carlos";"Nuble";"San Carlos";56252;"65";"224";"3.4";55
9;"Saavedra";"La Araucania";"Saavedra";12793;"34";"117";"3.4";55
13;"Melipilla";"Metropolitana";"Melipilla";141612;"56";"192";"3.4";55
11;"Coyhaique";"Aisen";"Coyhaique";61210;"137";"469";"3.4";55
10;"Curaco de Velez";"Los Lagos";"Curaco de Velez";4066;"20";"68";"3.4";55
1;"Huara";"Tarapaca";"Huara";3000;"16";"54";"3.4";55
5;"El Tabo";"Valparaiso";"El Tabo";14338;"8";"27";"3.4";55
9;"Gorbea";"La Araucania";"Gorbea";15148;"45";"151";"3.4";55
6;"Lolol";"Del Libertador General Bernardo OHiggins";"Lolol";7289;"3";"10";"3.3";55
8;"Curanilahue";"Biobio";"Curanilahue";33892;"120";"398";"3.3";55
6;"San Vicente";"Del Libertador General Bernardo OHiggins";"San Vicente";50617;"177";"586";"3.3";55
9;"Traiguen";"La Araucania";"Traiguen";19314;"46";"151";"3.3";55
7;"Talca";"Maule";"Talca";236724;"506";"1660";"3.3";55
6;"San Fernando";"Del Libertador General Bernardo OHiggins";"San Fernando";78642;"73";"238";"3.3";55
6;"Placilla";"Del Libertador General Bernardo OHiggins";"Placilla";9164;"4";"13";"3.3";55
8;"Concepcion";"Biobio";"Concepcion";238092;"547";"1777";"3.2";55
7;"Teno";"Maule";"Teno";30850;"85";"272";"3.2";55
14;"Los Lagos";"Los Rios";"Los Lagos";20518;"66";"211";"3.2";55
7;"Curico";"Maule";"Curico";163626;"502";"1603";"3.2";55
7;"Hualane";"Maule";"Hualane";10222;"16";"51";"3.2";55
6;"Peumo";"Del Libertador General Bernardo OHiggins";"Peumo";14952;"27";"86";"3.2";55
13;"Curacavi";"Metropolitana";"Curacavi";36430;"23";"73";"3.2";55
5;"Zapallar";"Valparaiso";"Zapallar";7994;"18";"57";"3.2";55
8;"Hualpen";"Biobio";"Hualpen";97273;"362";"1145";"3.2";55
7;"Linares";"Maule";"Linares";101073;"129";"407";"3.2";55
8;"Lota";"Biobio";"Lota";45750;"156";"490";"3.1";55
8;"Talcahuano";"Biobio";"Talcahuano";158345;"438";"1375";"3.1";55
8;"Lebu";"Biobio";"Lebu";27100;"51";"160";"3.1";55
16;"Quillon";"Nuble";"Quillon";18777;"22";"69";"3.1";55
5;"San Felipe";"Valparaiso";"San Felipe";83494;"64";"200";"3.1";55
5;"La Cruz";"Valparaiso";"La Cruz";25321;"33";"103";"3.1";55
1;"Pica";"Tarapaca";"Pica";5958;"34";"106";"3.1";55
10;"Castro";"Los Lagos";"Castro";47607;"212";"659";"3.1";55
13;"Maria Pinto";"Metropolitana";"Maria Pinto";14926;"23";"71";"3.1";55
5;"Vina del Mar";"Valparaiso";"Vina del Mar";361371;"560";"1728";"3.1";55
3;"Chanaral";"Atacama";"Chanaral";13164;"25";"77";"3.1";55
10;"Quemchi";"Los Lagos";"Quemchi";8783;"41";"126";"3.1";55
4;"Rio Hurtado";"Coquimbo";"Rio Hurtado";4372;"2";"6";"3";55
13;"San Pedro";"Metropolitana";"San Pedro";11953;"4";"12";"3";55
6;"Malloa";"Del Libertador General Bernardo OHiggins";"Malloa";14163;"20";"60";"3";55
7;"Cauquenes";"Maule";"Cauquenes";44143;"29";"87";"3";55
7;"Licanten";"Maule";"Licanten";6989;"5";"15";"3";55
14;"Futrono";"Los Rios";"Futrono";15261;"58";"174";"3";55
10;"San Juan de la Costa";"Los Lagos";"San Juan de la Costa";7639;"20";"60";"3";55
2;"Calama";"Antofagasta";"Calama";190336;"212";"631";"3";55
9;"Temuco";"La Araucania";"Temuco";302931;"747";"2220";"3";55
5;"Valparaiso";"Valparaiso";"Valparaiso";315732;"514";"1519";"3";55
5;"Villa Alemana";"Valparaiso";"Villa Alemana";139310;"147";"434";"3";55
6;"Requinoa";"Del Libertador General Bernardo OHiggins";"Requinoa";30371;"39";"115";"2.9";55
7;"Molina";"Maule";"Molina";49800;"158";"465";"2.9";55
10;"Quinchao";"Los Lagos";"Quinchao";8298;"44";"129";"2.9";55
5;"Concon";"Valparaiso";"Concon";45889;"58";"170";"2.9";55
3;"Copiapo";"Atacama";"Copiapo";171766;"267";"781";"2.9";55
8;"Los Alamos";"Biobio";"Los Alamos";22524;"66";"193";"2.9";55
13;"Isla de Maipo";"Metropolitana";"Isla de Maipo";40171;"29";"84";"2.9";55
8;"Coronel";"Biobio";"Coronel";125829;"340";"984";"2.9";55
9;"Ercilla";"La Araucania";"Ercilla";8458;"9";"26";"2.9";55
7;"San Javier";"Maule";"San Javier";49451;"89";"257";"2.9";55
8;"Canete";"Biobio";"Canete";37003;"96";"277";"2.9";55
13;"San Joaquin";"Metropolitana";"San Joaquin";103485;"106";"304";"2.9";55
6;"Rengo";"Del Libertador General Bernardo OHiggins";"Rengo";63710;"87";"249";"2.9";55
6;"Rancagua";"Del Libertador General Bernardo OHiggins";"Rancagua";265211;"346";"989";"2.9";55
13;"Padre Hurtado";"Metropolitana";"Padre Hurtado";74188;"56";"160";"2.9";55
8;"Arauco";"Biobio";"Arauco";38679;"105";"298";"2.8";55
5;"Quilpue";"Valparaiso";"Quilpue";167085;"177";"501";"2.8";55
10;"Puerto Octay";"Los Lagos";"Puerto Octay";9192;"59";"167";"2.8";55
13;"Pudahuel";"Metropolitana";"Pudahuel";253139;"219";"619";"2.8";55
13;"Talagante";"Metropolitana";"Talagante";81838;"49";"138";"2.8";55
7;"Villa Alegre";"Maule";"Villa Alegre";17512;"27";"76";"2.8";55
5;"Petorca";"Valparaiso";"Petorca";10558;"5";"14";"2.8";55
14;"Paillaco";"Los Rios";"Paillaco";20798;"105";"292";"2.8";55
13;"Paine";"Metropolitana";"Paine";82766;"76";"210";"2.8";55
5;"Calera";"Valparaiso";"Calera";53591;"41";"113";"2.8";55
13;"Tiltil";"Metropolitana";"Tiltil";21477;"24";"66";"2.8";55
16;"Coelemu";"Nuble";"Coelemu";16845;"12";"33";"2.8";55
9;"Lumaco";"La Araucania";"Lumaco";10050;"38";"104";"2.7";55
5;"Cartagena";"Valparaiso";"Cartagena";25357;"33";"90";"2.7";55
9;"Angol";"La Araucania";"Angol";56058;"85";"231";"2.7";55
5;"San Antonio";"Valparaiso";"San Antonio";96761;"118";"320";"2.7";55
9;"Galvarino";"La Araucania";"Galvarino";12633;"31";"84";"2.7";55
9;"Pucon";"La Araucania";"Pucon";29782;"72";"195";"2.7";55
13;"Maipu";"Metropolitana";"Maipu";578605;"325";"879";"2.7";55
13;"Lo Prado";"Metropolitana";"Lo Prado";104403;"141";"381";"2.7";55
1;"Iquique";"Tarapaca";"Iquique";223463;"1138";"3066";"2.7";55
5;"Los Andes";"Valparaiso";"Los Andes";68093;"69";"184";"2.7";55
9;"Vilcun";"La Araucania";"Vilcun";30766;"51";"136";"2.7";55
10;"Puerto Varas";"Los Lagos";"Puerto Varas";48620;"237";"632";"2.7";55
12;"Punta Arenas";"Magallanes y la Antartica";"Punta Arenas";141984;"483";"1286";"2.66";55
8;"San Pedro de la Paz";"Biobio";"San Pedro de la Paz";145906;"253";"673";"2.7";55
13;"Cerrillos";"Metropolitana";"Cerrillos";88956;"64";"170";"2.7";55
13;"Quinta Normal";"Metropolitana";"Quinta Normal";136368;"122";"321";"2.6";55
9;"Nueva Imperial";"La Araucania";"Nueva Imperial";33777;"96";"252";"2.6";55
9;"Freire";"La Araucania";"Freire";25446;"47";"123";"2.6";55
6;"Graneros";"Del Libertador General Bernardo OHiggins";"Graneros";36504;"31";"81";"2.6";55
2;"Antofagasta";"Antofagasta";"Antofagasta";425725;"1434";"3745";"2.6";55
14;"Mariquina";"Los Rios";"Mariquina";23250;"51";"133";"2.6";55
5;"Casablanca";"Valparaiso";"Casablanca";29170;"71";"184";"2.6";55
5;"La Ligua";"Valparaiso";"La Ligua";37739;"22";"57";"2.6";55
16;"Bulnes";"Nuble";"Bulnes";22607;"34";"88";"2.6";55
16;"Chillan Viejo";"Nuble";"Chillan Viejo";33827;"65";"167";"2.6";55
5;"Cabildo";"Valparaiso";"Cabildo";20663;"25";"64";"2.6";55
7;"Yerbas Buenas";"Maule";"Yerbas Buenas";19200;"35";"89";"2.5";55
11;"Chile Chico";"Aisen";"Chile Chico";5121;"19";"48";"2.5";55
13;"Macul";"Metropolitana";"Macul";134635;"156";"394";"2.5";55
13;"Calera de Tango";"Metropolitana";"Calera de Tango";28525;"16";"40";"2.5";55
8;"Quilaco";"Biobio";"Quilaco";4179;"6";"15";"2.5";55
10;"Llanquihue";"Los Lagos";"Llanquihue";18621;"133";"331";"2.5";55
2;"Mejillones";"Antofagasta";"Mejillones";14776;"31";"76";"2.5";55
16;"Chillan";"Nuble";"Chillan";198624;"433";"1060";"2.4";55
10;"Purranque";"Los Lagos";"Purranque";21080;"64";"156";"2.4";55
13;"Huechuraba";"Metropolitana";"Huechuraba";112528;"72";"175";"2.4";55
2;"San Pedro de Atacama";"Antofagasta";"San Pedro de Atacama";10434;"14";"34";"2.4";55
16;"Pemuco";"Nuble";"Pemuco";8639;"5";"12";"2.4";55
13;"Quilicura";"Metropolitana";"Quilicura";254694;"143";"343";"2.4";55
1;"Alto Hospicio";"Tarapaca";"Alto Hospicio";129999;"477";"1144";"2.4";55
5;"San Esteban";"Valparaiso";"San Esteban";20643;"14";"33";"2.4";55
13;"El Monte";"Metropolitana";"El Monte";40014;"17";"40";"2.4";55
10;"Frutillar";"Los Lagos";"Frutillar";20223;"98";"229";"2.3";55
6;"Marchihue";"Del Libertador General Bernardo OHiggins";"Marchihue";7632;"3";"7";"2.3";55
8;"Florida";"Biobio";"Florida";11841;"18";"42";"2.3";55
13;"Cerro Navia";"Metropolitana";"Cerro Navia";142465;"151";"352";"2.3";55
6;"Codegua";"Del Libertador General Bernardo OHiggins";"Codegua";14096;"20";"46";"2.3";55
7;"Parral";"Maule";"Parral";44544;"59";"135";"2.3";55
13;"Estacion Central";"Metropolitana";"Estacion Central";206792;"167";"382";"2.3";55
13;"Colina";"Metropolitana";"Colina";180353;"97";"221";"2.3";55
9;"Lautaro";"La Araucania";"Lautaro";40746;"83";"189";"2.3";55
7;"Colbun";"Maule";"Colbun";22565;"41";"93";"2.3";55
12;"Porvenir";"Magallanes y la Antartica";"Porvenir";7323;"35";"79";"2.26";55
3;"Huasco";"Atacama";"Huasco";11264;"8";"18";"2.3";55
7;"Pencahue";"Maule";"Pencahue";8601;"8";"18";"2.3";55
10;"Dalcahue";"Los Lagos";"Dalcahue";15069;"101";"226";"2.2";55
13;"Lo Espejo";"Metropolitana";"Lo Espejo";103865;"77";"171";"2.2";55
13;"La Reina";"Metropolitana";"La Reina";100252;"97";"214";"2.2";55
9;"Curacautin";"La Araucania";"Curacautin";18178;"69";"152";"2.2";55
7;"Rauco";"Maule";"Rauco";11248;"21";"46";"2.2";55
3;"Tierra Amarilla";"Atacama";"Tierra Amarilla";14312;"38";"83";"2.2";55
13;"Penaflor";"Metropolitana";"Penaflor";101058;"55";"120";"2.2";55
13;"La Pintana";"Metropolitana";"La Pintana";189335;"255";"556";"2.2";55
7;"Constitucion";"Maule";"Constitucion";50348;"122";"266";"2.2";55
14;"Rio Bueno";"Los Rios";"Rio Bueno";32925;"76";"165";"2.2";55
13;"La Cisterna";"Metropolitana";"La Cisterna";100434;"96";"208";"2.2";55
7;"Retiro";"Maule";"Retiro";21071;"20";"43";"2.2";55
3;"Diego de Almagro";"Atacama";"Diego de Almagro";14358;"30";"64";"2.1";55
13;"San Ramon";"Metropolitana";"San Ramon";86510;"53";"113";"2.1";55
5;"Algarrobo";"Valparaiso";"Algarrobo";15174;"16";"34";"2.1";55
7;"Pelluhue";"Maule";"Pelluhue";8092;"8";"17";"2.1";55
13;"Penalolen";"Metropolitana";"Penalolen";266798;"225";"478";"2.1";55
2;"Taltal";"Antofagasta";"Taltal";13657;"49";"104";"2.1";55
8;"Tirua";"Biobio";"Tirua";11019;"51";"108";"2.1";55
9;"Teodoro Schmidt";"La Araucania";"Teodoro Schmidt";15786;"12";"25";"2.1";55
13;"El Bosque";"Metropolitana";"El Bosque";172000;"212";"439";"2.1";55
10;"Los Muermos";"Los Lagos";"Los Muermos";17817;"94";"194";"2.1";55
9;"Collipulli";"La Araucania";"Collipulli";26148;"18";"37";"2.1";55
10;"Puerto Montt";"Los Lagos";"Puerto Montt";269398;"1232";"2504";"2";55
5;"Catemu";"Valparaiso";"Catemu";15213;"6";"12";"2";55
5;"Puchuncavi";"Valparaiso";"Puchuncavi";20071;"8";"16";"2";55
6;"Paredones";"Del Libertador General Bernardo OHiggins";"Paredones";6349;"10";"20";"2";55
16;"Portezuelo";"Nuble";"Portezuelo";4940;"2";"4";"2";55
13;"La Florida";"Metropolitana";"La Florida";402433;"390";"761";"2";55
13;"Puente Alto";"Metropolitana";"Puente Alto";645909;"1054";"2049";"1.9";55
10;"Fresia";"Los Lagos";"Fresia";12656;"83";"157";"1.9";55
10;"Hualaihue";"Los Lagos";"Hualaihue";9525;"76";"143";"1.9";55
12;"Natales";"Magallanes y la Antartica";"Natales";23782;"187";"351";"1.88";55
13;"San Jose de Maipo";"Metropolitana";"San Jose de Maipo";18644;"16";"30";"1.9";55
13;"San Miguel";"Metropolitana";"San Miguel";133059;"129";"239";"1.9";55
5;"Quintero";"Valparaiso";"Quintero";36135;"18";"33";"1.8";55
13;"Pedro Aguirre Cerda";"Metropolitana";"Pedro Aguirre Cerda";107803;"110";"198";"1.8";55
14;"Lago Ranco";"Los Rios";"Lago Ranco";10292;"50";"90";"1.8";55
13;"Pirque";"Metropolitana";"Pirque";30433;"39";"70";"1.8";55
5;"Limache";"Valparaiso";"Limache";49931;"27";"48";"1.8";55
5;"Santa Maria";"Valparaiso";"Santa Maria";16367;"13";"23";"1.8";55
10;"San Pablo";"Los Lagos";"San Pablo";10553;"39";"69";"1.8";55
10;"Puyehue";"Los Lagos";"Puyehue";11787;"47";"83";"1.8";55
13;"Independencia";"Metropolitana";"Independencia";142065;"125";"218";"1.7";55
13;"Recoleta";"Metropolitana";"Recoleta";190075;"154";"267";"1.7";55
13;"Las Condes";"Metropolitana";"Las Condes";330759;"280";"483";"1.7";55
13;"La Granja";"Metropolitana";"La Granja";122557;"112";"193";"1.7";55
13;"Providencia";"Metropolitana";"Providencia";157749;"100";"170";"1.7";55
5;"Llaillay";"Valparaiso";"Llaillay";26533;"13";"22";"1.7";55
10;"Maullin";"Los Lagos";"Maullin";14894;"123";"208";"1.7";55
1;"Pozo Almonte";"Tarapaca";"Pozo Almonte";17395;"59";"99";"1.7";55
14;"Valdivia";"Los Rios";"Valdivia";176774;"785";"1289";"1.6";55
13;"San Bernardo";"Metropolitana";"San Bernardo";334836;"251";"412";"1.6";55
14;"Corral";"Los Rios";"Corral";5447;"16";"26";"1.6";55
10;"Rio Negro";"Los Lagos";"Rio Negro";14275;"63";"101";"1.6";55
13;"nunoa";"Metropolitana";"nunoa";250192;"364";"563";"1.5";55
10;"Calbuco";"Los Lagos";"Calbuco";36744;"241";"364";"1.5";55
1;"Colchane";"Tarapaca";"Colchane";1583;"4";"6";"1.5";55
14;"La Union";"Los Rios";"La Union";39538;"171";"241";"1.4";55
13;"Vitacura";"Metropolitana";"Vitacura";96774;"119";"153";"1.3";55
10;"Osorno";"Los Lagos";"Osorno";173410;"735";"925";"1.3";55
13;"Lo Barnechea";"Metropolitana";"Lo Barnechea";124076;"139";"170";"1.2";55
13;"Santiago";"Metropolitana";"Santiago";503147;"442";"513";"1.2";55
16;"Ranquil";"Nuble";"Ranquil";6261;"8";"9";"1.1";55
1;"Camina";"Tarapaca";"Camina";1375;"6";"6";"1";55
14;"Mafil";"Los Rios";"Mafil";7389;"40";"31";"0.8";55
7;"Vichuquen";"Maule";"Vichuquen";4381;"2";"1";"0.5";55
15;"Camarones";"Arica y Parinacota";"Camarones";1233;"3";"-";NA;55
15;"General Lagos";"Arica y Parinacota";"General Lagos";810;"-";"-";NA;55
2;"Ollagüe";"Antofagasta";"Ollagüe";287;"-";"-";NA;55
