fch_confirmado;txt_regionregistro;txt_nombreregion;id_region;txt_comuna;id_comuna;cant_poblacionregion;cant_poblacioncomuna;cant_casosconfirmados;cant_casosactivos;cant_defunciones;cant_fallecidos;porc_rcori;porc_dercori;cant_casosrecuperados;txt_cuarentenaactiva;txt_alcancecuarentena;num_cluster;num_mediacasosactivos;num_mediacasosconfirmados;num_mediarinstantaneocori;num_mediatasapositividad
2020-07-10;Atacama;04. Región de Atacama;3;Chanaral;3201;314709;13164;26;3;;0;0,3538281175;0,1582367446;23;Sin Cuarentena;Comuna Sin Cuarentena;;3,0;25,0;0,3245825011;189,9118808873
2020-07-10;Atacama;04. Región de Atacama;3;Diego de Almagro;3202;314709;14358;49;14;;2;1,8967960709;0,5069400736;33;Sin Cuarentena;Comuna Sin Cuarentena;;9,5;43,5;1,1274311258;302,9669870456
2020-07-10;Atacama;04. Región de Atacama;3;Vallenar;3301;314709;57009;353;103;1;0;1,040260778;0,0926737958;250;Sin Cuarentena;Comuna Sin Cuarentena;3;98,0;330,5;1,0880211904;579,7330246101
2020-07-10;Atacama;04. Región de Atacama;3;Alto del Carmen;3302;314709;5729;8;1;;0;1,7914255386;1,0342800169;7;Sin Cuarentena;Comuna Sin Cuarentena;;1,0;7,5;1,3093591614;130,9128992843
2020-07-10;Atacama;04. Región de Atacama;3;Freirina;3303;314709;7681;33;19;;0;1,371967847;0,3233759227;14;Sin Cuarentena;Comuna Sin Cuarentena;;16,5;29,0;1,5140004405;377,5550058586
2020-07-10;Atacama;04. Región de Atacama;3;Huasco;3304;314709;11264;25;5;;0;1,0700554737;0,3566851579;20;Sin Cuarentena;Comuna Sin Cuarentena;;5,0;23,0;0,9548093012;204,1903409091
2020-07-10;Coquimbo;05. Región de Coquimbo;4;La Serena;4101;836096;249656;1176;281;4;10;1,0655266889;0,0558487736;885;Sin Cuarentena;Comuna Sin Cuarentena;3;261,5;1095,0;1,0147257136;438,6035184414
2020-07-10;Coquimbo;05. Región de Coquimbo;4;Coquimbo;4102;836096;256735;1358;278;9;6;1,0600021908;0,053813458;1074;Sin Cuarentena;Comuna Sin Cuarentena;3;263,0;1258,0;1,0002606846;489,99941574
2020-07-10;Coquimbo;05. Región de Coquimbo;4;Andacollo;4103;836096;11791;41;3;;1;0,4618428363;0,2065423954;37;Sin Cuarentena;Comuna Sin Cuarentena;;5,5;40,5;0,7038921421;343,4823170215
2020-07-10;Coquimbo;05. Región de Coquimbo;4;La Higuera;4104;836096;4450;10;7;;0;5,8046263893;2,0522453411;3;Sin Cuarentena;Comuna Sin Cuarentena;;4,5;7,5;3,7246283987;168,5393258427
2020-07-10;Coquimbo;05. Región de Coquimbo;4;Paiguano;4105;836096;4675;7;0;;0;0,6775143177;0,6775143177;7;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;7,0;0,4881756247;149,7326203209
2020-07-10;Coquimbo;05. Región de Coquimbo;4;Vicuna;4106;836096;29741;48;14;;0;1,8899258585;0,4879767584;34;Sin Cuarentena;Comuna Sin Cuarentena;;9,5;42,5;1,3108913368;142,9003732222
2020-07-10;Coquimbo;05. Región de Coquimbo;4;Illapel;4201;836096;32801;204;85;;0;1,9615608785;0,1942234684;119;Sin Cuarentena;Comuna Sin Cuarentena;;65,5;174,5;1,5900078243;531,9959757324
2020-07-10;Coquimbo;05. Región de Coquimbo;4;Canela;4202;836096;9546;19;6;;1;1,0849784558;0,3835978118;12;Sin Cuarentena;Comuna Sin Cuarentena;;7,0;17,5;1,4738608326;183,3228577415
2020-07-10;Coquimbo;05. Región de Coquimbo;4;Los Vilos;4203;836096;23374;67;18;;1;0,9441819327;0,1753301833;48;Sin Cuarentena;Comuna Sin Cuarentena;;23,0;65,0;1,3230945159;278,0867630701
2020-07-10;Coquimbo;05. Región de Coquimbo;4;Salamanca;4204;836096;29110;64;7;1;0;1,187256411;0,395752137;57;Sin Cuarentena;Comuna Sin Cuarentena;;5,0;60,5;0,7247502242;207,8323600137
2020-07-10;Coquimbo;05. Región de Coquimbo;4;Ovalle;4301;836096;121269;982;108;3;14;0,5812089655;0,044708382;860;Sin Cuarentena;Comuna Sin Cuarentena;2;126,0;948,0;0,5744720437;781,7331717092
2020-07-10;Coquimbo;05. Región de Coquimbo;4;Combarbala;4302;836096;13884;30;1;;0;0,3712043109;0,2624810855;29;Sin Cuarentena;Comuna Sin Cuarentena;;1,0;30,0;0,2969570834;216,0760587727
2020-07-10;Coquimbo;05. Región de Coquimbo;4;Monte Patria;4303;836096;32527;219;32;;2;0,6742216656;0,1028178401;185;Sin Cuarentena;Comuna Sin Cuarentena;;34,5;212,5;0,6969298178;653,3034094752
2020-07-10;Coquimbo;05. Región de Coquimbo;4;Punitaqui;4304;836096;12165;63;11;;3;1,1666284554;0,3012221719;49;Sin Cuarentena;Comuna Sin Cuarentena;;9,0;57,5;0,9720407869;472,6674886971
2020-07-10;Coquimbo;05. Región de Coquimbo;4;Rio Hurtado;4305;836096;4372;22;5;;0;2,0270595599;0,8275436;17;Sin Cuarentena;Comuna Sin Cuarentena;;3,5;20,5;1,3770304739;468,8929551693
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Valparaiso;5101;1960170;315732;3257;417;13;63;0,671760054;0,0270879798;2777;Cuarentena Activa;Comuna Completa;2;453,5;3147,5;0,6848975321;996,889767271
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Casablanca;5102;1960170;29170;151;18;;0;0,5479998839;0,1095999768;133;Sin Cuarentena;Comuna Sin Cuarentena;;24,5;146,0;0,7326391731;500,5142269455
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Concon;5103;1960170;45889;402;96;1;5;1,2009138117;0,0987145072;301;Sin Cuarentena;Comuna Sin Cuarentena;3;99,5;377,0;1,325463059;821,5476475844
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Juan Fernandez;5104;1960170;1033;0;0;;0;5,0;5,0;0;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;0,0;5,0;0,0
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Puchuncavi;5105;1960170;20071;138;15;1;4;0,8867354984;0,1457784179;119;Sin Cuarentena;Comuna Sin Cuarentena;;19,0;132,0;0,9337655943;657,6652882268
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Quintero;5107;1960170;36135;323;22;;6;0,664574912;0,0912863847;295;Sin Cuarentena;Comuna Sin Cuarentena;2;33,0;315,0;0,7738330705;871,7310087173
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Vina del Mar;5109;1960170;361371;3058;405;16;71;0,7400505197;0,029368009;2582;Cuarentena Activa;Comuna Completa;2;442,0;2937,0;0,8176593728;812,7381555244
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Isla de Pascua;5201;1960170;8277;5;0;;0;4,9999999998;4,9999999998;5;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;5,0;4,9999999995;60,4083605171
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Los Andes;5301;1960170;68093;819;100;;25;0,6935132342;0,0553483816;694;Cuarentena Activa;Comuna Completa;2;109,5;791,5;0,6721776286;1162,3808614689
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Calle Larga;5302;1960170;16482;216;34;;0;1,0485140004;0,1454027304;182;Sin Cuarentena;Comuna Sin Cuarentena;;30,5;199,0;0,8900175116;1207,3777454193
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Rinconada;5303;1960170;11263;146;17;1;3;0,6572591822;0,1314518364;126;Sin Cuarentena;Comuna Sin Cuarentena;;19,5;141,5;0,7282053754;1256,326023262
2020-07-10;Valparaíso;06. Región de Valparaíso;5;San Esteban;5304;1960170;20643;170;28;;1;0,9181748026;0,135377489;141;Sin Cuarentena;Comuna Sin Cuarentena;;33,0;161,0;0,8419231432;779,9253984401
2020-07-10;Valparaíso;06. Región de Valparaíso;5;La Ligua;5401;1960170;37739;255;40;;10;0,8404639347;0,1011799678;205;Sin Cuarentena;Comuna Sin Cuarentena;3;41,0;238,0;0,7420569104;630,647340947
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Cabildo;5402;1960170;20663;229;29;;16;0,9127052389;0,1014116932;184;Sin Cuarentena;Comuna Sin Cuarentena;;38,0;213,0;0,9937585315;1030,8280501379
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Papudo;5403;1960170;6201;75;10;;1;0,6600513224;0,1764061361;64;Sin Cuarentena;Comuna Sin Cuarentena;;8,5;72,0;0,5160717659;1161,1030478955
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Petorca;5404;1960170;10558;72;16;;1;1,0665847288;0,2133169458;55;Sin Cuarentena;Comuna Sin Cuarentena;;14,0;65,5;1,0880835664;620,3826482288
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Zapallar;5405;1960170;7994;47;14;1;2;0,9993500368;0,2083788874;31;Sin Cuarentena;Comuna Sin Cuarentena;;14,0;42,5;1,0856305753;531,6487365524
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Quillota;5501;1960170;97572;1221;274;6;21;0,9336029691;0,0475808131;926;Cuarentena Activa;Comuna Completa;3;260,5;1135,0;0,9151105009;1163,2435534785
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Calera;5502;1960170;53591;450;101;3;11;1,1352398889;0,0881117037;338;Sin Cuarentena;Comuna Sin Cuarentena;3;99,0;418,5;1,1178026379;780,9147058275
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Hijuelas;5503;1960170;19099;119;22;1;3;0,9838838773;0,1639806462;94;Sin Cuarentena;Comuna Sin Cuarentena;;24,0;113,0;0,9384137645;591,6540132991
2020-07-10;Valparaíso;06. Región de Valparaíso;5;La Cruz;5504;1960170;25321;123;20;;2;1,1991276476;0,1971353709;101;Sin Cuarentena;Comuna Sin Cuarentena;;23,5;117,5;1,2590082661;464,041704514
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Nogales;5506;1960170;23490;100;22;;1;1,1485195448;0,1999315902;77;Sin Cuarentena;Comuna Sin Cuarentena;;18,0;92,5;1,0580792878;393,7845891869
2020-07-10;Valparaíso;06. Región de Valparaíso;5;San Antonio;5601;1960170;96761;1088;106;6;28;0,6719090687;0,0541439757;954;Cuarentena Activa;Comuna Completa;2;107,5;1057,5;0,6564295456;1092,8989985635
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Algarrobo;5602;1960170;15174;101;2;;6;0,3494261217;0,1426526168;93;Sin Cuarentena;Comuna Sin Cuarentena;;4,0;100,5;0,4503193769;662,3171213919
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Cartagena;5603;1960170;25357;142;15;;3;0,5150482189;0,1098086492;124;Sin Cuarentena;Comuna Sin Cuarentena;;17,5;139,0;0,6512477172;548,172102378
2020-07-10;Valparaíso;06. Región de Valparaíso;5;El Quisco;5604;1960170;17742;139;28;;3;1,3131864939;0,2321407687;108;Sin Cuarentena;Comuna Sin Cuarentena;;21,5;129,5;1,1715290462;729,9064367039
2020-07-10;Valparaíso;06. Región de Valparaíso;5;El Tabo;5605;1960170;14338;182;26;;6;1,0073956552;0,1358372024;150;Sin Cuarentena;Comuna Sin Cuarentena;;35,5;178,0;1,1182810906;1241,4562700516
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Santo Domingo;5606;1960170;11934;133;8;;1;0,6126824607;0,1531706152;124;Sin Cuarentena;Comuna Sin Cuarentena;;10,5;132,5;0,6178107438;1110,2731690967
2020-07-10;Valparaíso;06. Región de Valparaíso;5;San Felipe;5701;1960170;83494;978;117;5;21;0,7072197401;0,0513071125;840;Cuarentena Activa;Comuna Completa;3;137,5;945,0;0,6883053702;1131,8178551752
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Catemu;5702;1960170;15213;86;14;1;1;0,757799196;0,189449799;71;Sin Cuarentena;Comuna Sin Cuarentena;;16,5;82,0;0,8520616379;539,0126865181
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Llaillay;5703;1960170;26533;232;31;2;5;0,7416342699;0,1081784765;196;Sin Cuarentena;Comuna Sin Cuarentena;;33,0;223,5;0,7669263867;842,3472656692
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Panquehue;5704;1960170;7633;65;5;;0;0,4488420004;0,1496140001;60;Sin Cuarentena;Comuna Sin Cuarentena;;6,5;62,5;0,4414098757;818,8130486047
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Putaendo;5705;1960170;17645;182;30;1;1;0,7265621299;0,1121109706;151;Sin Cuarentena;Comuna Sin Cuarentena;;35,5;176,5;0,7894607849;1000,2833663928
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Santa Maria;5706;1960170;16367;179;33;1;3;0,8476159511;0,1277829126;143;Sin Cuarentena;Comuna Sin Cuarentena;;30,5;170,0;0,7754963376;1038,6753833934
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Quilpue;5801;1960170;167085;1266;219;3;22;0,8581848194;0,0465416064;1025;Sin Cuarentena;Comuna Sin Cuarentena;3;226,0;1202,5;0,9085389879;719,6935691415
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Limache;5802;1960170;49931;611;110;4;13;0,8727608253;0,0692144356;488;Sin Cuarentena;Comuna Sin Cuarentena;3;109,0;580,5;0,8382404038;1162,6043940638
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Olmue;5803;1960170;19266;100;17;;2;1,0912476552;0,1992336522;81;Sin Cuarentena;Comuna Sin Cuarentena;;14,0;93,5;0,9459399877;485,3109104121
2020-07-10;Valparaíso;06. Región de Valparaíso;5;Villa Alemana;5804;1960170;139310;1210;203;4;13;0,811745139;0,046788212;994;Sin Cuarentena;Comuna Sin Cuarentena;3;196,0;1154,0;0,7661480279;828,3683870505
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Rancagua;6101;991063;265211;4698;946;8;55;0,7633526377;0,0201021533;3697;Cuarentena Activa;Comuna Completa;2;1052,5;4429,0;0,8104262315;1669,9910637191
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Codegua;6102;991063;14096;126;25;;3;0,7795974576;0,1188874977;98;Sin Cuarentena;Comuna Sin Cuarentena;;31,5;119,5;0,9492629242;847,7582292849
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Coinco;6103;991063;7831;82;20;;3;0,8682621159;0,1772332622;59;Sin Cuarentena;Comuna Sin Cuarentena;;17,0;76,0;0,9242741988;970,5018516154
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Coltauco;6104;991063;21263;119;26;;3;1,0824518107;0,17333101;90;Sin Cuarentena;Comuna Sin Cuarentena;;25,0;109,0;0,9229776643;512,6275690166
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Donihue;6105;991063;22700;295;75;1;5;0,9495627052;0,0905372516;215;Sin Cuarentena;Comuna Sin Cuarentena;;81,0;279,5;1,0626008387;1231,2775330397
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Graneros;6106;991063;36504;363;79;;3;0,8614633874;0,0832808091;281;Cuarentena Activa;Comuna Completa;3;76,0;334,5;0,7945890245;916,3379355687
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Las Cabras;6107;991063;26749;137;33;;2;0,9292011787;0,128857019;102;Sin Cuarentena;Comuna Sin Cuarentena;;40,0;129,0;1,1262166931;482,2610191035
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Machali;6108;991063;59913;802;164;1;8;0,6875840008;0,0423982458;630;Cuarentena Activa;Comuna Completa;3;204,0;766,5;0,8951208219;1279,355064844
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Malloa;6109;991063;14163;61;9;1;2;0,786365326;0,1758366324;50;Sin Cuarentena;Comuna Sin Cuarentena;;12,0;56,5;0,9435286899;398,9267810492
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Mostazal;6110;991063;27462;193;41;;3;0,7965639936;0,1083986295;149;Sin Cuarentena;Comuna Sin Cuarentena;;43,5;182,0;0,7892663343;662,7339596533
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Olivar;6111;991063;14624;168;51;;3;1,3151462846;0,154991476;114;Sin Cuarentena;Comuna Sin Cuarentena;;46,5;150,0;1,2759269693;1025,7111597374
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Peumo;6112;991063;14952;29;5;;3;0,939762825;0,3322563331;21;Sin Cuarentena;Comuna Sin Cuarentena;;5,0;27,0;0,9781935666;180,5778491172
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Pichidegua;6113;991063;20743;101;32;1;3;1,2771610146;0,1843423139;66;Sin Cuarentena;Comuna Sin Cuarentena;;33,0;90,0;1,3871011508;433,8813093574
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Quinta de Tilcoco;6114;991063;13877;71;16;;1;0,9792351701;0,1731059573;54;Sin Cuarentena;Comuna Sin Cuarentena;;18,5;65,0;1,1259467315;468,4009512142
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Rengo;6115;991063;63710;688;235;;3;1,3047428472;0,0743446235;450;Sin Cuarentena;Comuna Sin Cuarentena;3;209,5;603,5;1,1909217504;947,2610265264
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Requinoa;6116;991063;30371;296;67;;3;0,7500182862;0,0777732733;226;Sin Cuarentena;Comuna Sin Cuarentena;;74,0;277,5;0,8658243421;913,7005696223
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;San Vicente;6117;991063;50617;278;53;1;6;0,7604512635;0,0884006638;219;Sin Cuarentena;Comuna Sin Cuarentena;3;57,5;263,5;0,7928288153;520,5760910366
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Pichilemu;6201;991063;17882;45;8;2;0;0,9474726547;0,2735117961;37;Sin Cuarentena;Comuna Sin Cuarentena;;5,5;40,5;0,7021513929;226,4847332513
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;La Estrella;6202;991063;3114;31;8;;0;0,8171348681;0,235886518;23;Sin Cuarentena;Comuna Sin Cuarentena;;12,5;30,5;1,2430733634;979,4476557482
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Litueche;6203;991063;6765;73;14;;1;0,8448166225;0,1938142254;58;Sin Cuarentena;Comuna Sin Cuarentena;;9,5;67,0;0,7102351324;990,391722099
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Marchihue;6204;991063;7632;16;4;;0;1,857427221;0,8306667059;12;Sin Cuarentena;Comuna Sin Cuarentena;;2,5;14,5;1,1307361671;189,9895178197
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Navidad;6205;991063;6904;72;13;;1;1,6677917008;0,3639419863;58;Sin Cuarentena;Comuna Sin Cuarentena;;8,0;62,0;0,8796104067;898,0301274623
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Paredones;6206;991063;6349;14;3;;0;1,4697888533;0,7348944266;11;Sin Cuarentena;Comuna Sin Cuarentena;;1,5;12,5;0,8389854152;196,8813986455
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;San Fernando;6301;991063;78642;294;80;;5;1,0564018121;0,1030942605;209;Sin Cuarentena;Comuna Sin Cuarentena;3;77,5;269,0;1,1214156175;342,0564075176
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Chepica;6302;991063;15925;98;23;;1;1,3065352763;0,2040465291;74;Sin Cuarentena;Comuna Sin Cuarentena;;21,5;88,5;1,089869081;555,7299843014
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Chimbarongo;6303;991063;37696;129;27;;3;0,9754116308;0,1542261205;99;Sin Cuarentena;Comuna Sin Cuarentena;3;28,5;121,0;1,0442972097;320,9889643463
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Lolol;6304;991063;7289;45;2;;1;0,3887338729;0,1469275934;42;Sin Cuarentena;Comuna Sin Cuarentena;;8,0;45,0;0,6963401537;617,3686376732
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Nancagua;6305;991063;19141;74;16;;2;1,7156707607;0,3743900537;56;Sin Cuarentena;Comuna Sin Cuarentena;;14,0;70,0;1,4528629346;365,7071208401
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Palmilla;6306;991063;13299;32;5;;2;0,5763839491;0,2178526556;25;Sin Cuarentena;Comuna Sin Cuarentena;;4,5;30,0;0,6503550261;225,5808707422
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Peralillo;6307;991063;11848;48;4;;1;0,8277455424;0,2926522431;43;Sin Cuarentena;Comuna Sin Cuarentena;;5,5;47,5;0,7080662465;400,9115462525
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Placilla;6308;991063;9164;50;14;1;0;2,0062981527;0,4602763631;36;Sin Cuarentena;Comuna Sin Cuarentena;;12,0;45,0;1,5461026219;491,0519423832
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Pumanque;6309;991063;3531;4;0;;0;0,7727092642;0,7727092642;4;Sin Cuarentena;Comuna Sin Cuarentena;;0,0;4,0;0,6260797072;113,282356273
2020-07-10;O'Higgins;08. Región del Libertador Bernardo O'Higgins;6;Santa Cruz;6310;991063;41096;127;36;1;3;1,2384229406;0,1958118599;88;Sin Cuarentena;Comuna Sin Cuarentena;3;31,0;117,0;1,0308879358;284,699240802
2020-07-10;Maule;09. Región del Maule;7;Talca;7101;1131939;236724;1565;325;8;15;0,8716873924;0,0429449555;1225;Sin Cuarentena;Comuna Sin Cuarentena;3;332,0;1478,5;0,9147056172;624,5670063027
2020-07-10;Maule;09. Región del Maule;7;Constitucion;7102;1131939;50348;216;49;1;3;0,8929099889;0,1037986778;164;Sin Cuarentena;Comuna Sin Cuarentena;3;59,0;207,5;0,9852683726;412,1315643124
2020-07-10;Maule;09. Región del Maule;7;Curepto;7103;1131939;9426;38;8;;2;0,7515995172;0,2376766363;28;Sin Cuarentena;Comuna Sin Cuarentena;;7,5;36,0;0,8448144502;381,922342457
2020-07-10;Maule;09. Región del Maule;7;Empedrado;7104;1131939;4206;27;1;;0;0,31948152;0,1428764793;26;Sin Cuarentena;Comuna Sin Cuarentena;;2,5;26,5;0,3830673131;630,0523062292
2020-07-10;Maule;09. Región del Maule;7;Maule;7105;1131939;60000;301;70;;1;1,1304315362;0,1172202897;230;Sin Cuarentena;Comuna Sin Cuarentena;3;65,0;279,0;1,1744052506;465,0
2020-07-10;Maule;09. Región del Maule;7;Pelarco;7106;1131939;9083;44;5;3;1;1,1140539114;0,4548106048;38;Sin Cuarentena;Comuna Sin Cuarentena;;4,5;42,5;1,0883165691;467,9070791589
2020-07-10;Maule;09. Región del Maule;7;Pencahue;7107;1131939;8601;47;13;;0;1,8756066919;0,4193984062;34;Sin Cuarentena;Comuna Sin Cuarentena;;10,5;41,5;1,5503768438;482,5020346471
2020-07-10;Maule;09. Región del Maule;7;Rio Claro;7108;1131939;14753;72;20;;4;1,1158819798;0,2188424612;48;Sin Cuarentena;Comuna Sin Cuarentena;;20,5;68,0;1,3775080994;460,9232020606
2020-07-10;Maule;09. Región del Maule;7;San Clemente;7109;1131939;46292;384;111;;4;1,092001655;0,094334575;269;Sin Cuarentena;Comuna Sin Cuarentena;3;112,5;362,0;1,2279387753;781,9925689104
2020-07-10;Maule;09. Región del Maule;7;San Rafael;7110;1131939;9959;118;19;;0;0,8780715019;0,1916109106;99;Sin Cuarentena;Comuna Sin Cuarentena;;18,5;112,5;0,9964444232;1129,6314891053
2020-07-10;Maule;09. Región del Maule;7;Cauquenes;7201;1131939;44143;328;49;2;6;0,7022557727;0,0922107005;273;Sin Cuarentena;Comuna Sin Cuarentena;2;56,5;322,5;0,7040430173;730,5801599348
2020-07-10;Maule;09. Región del Maule;7;Chanco;7202;1131939;9331;30;1;;0;0,1860965493;0,1315901319;29;Sin Cuarentena;Comuna Sin Cuarentena;;1,0;29,5;0,2328799796;316,150466188
2020-07-10;Maule;09. Región del Maule;7;Pelluhue;7203;1131939;8092;59;3;;1;0,4072353845;0,1821212005;55;Sin Cuarentena;Comuna Sin Cuarentena;;2,0;58,0;0,3827059595;716,7572911518
2020-07-10;Maule;09. Región del Maule;7;Curico;7301;1131939;163626;1626;233;6;21;0,7433794141;0,0420855719;1372;Cuarentena Activa;Área Urbana Completa;2;250,0;1565,0;0,6944159648;956,4494640216
2020-07-10;Maule;09. Región del Maule;7;Hualane;7302;1131939;10222;113;1;;2;0,1223620066;0,0865230046;110;Sin Cuarentena;Comuna Sin Cuarentena;;3,0;113,0;0,2534565966;1105,4588143221
2020-07-10;Maule;09. Región del Maule;7;Licanten;7303;1131939;6989;20;2;;1;0,4522684371;0,2611173039;17;Sin Cuarentena;Comuna Sin Cuarentena;;1,5;19,5;0,5212734382;279,009872657
2020-07-10;Maule;09. Región del Maule;7;Molina;7304;1131939;49800;204;32;;7;0,6035096468;0,0845082539;165;Sin Cuarentena;Comuna Sin Cuarentena;2;42,0;196,0;0,8506684764;393,5742971888
2020-07-10;Maule;09. Región del Maule;7;Rauco;7305;1131939;11248;65;18;;0;1,314809922;0,2869150472;47;Sin Cuarentena;Comuna Sin Cuarentena;;16,0;60,5;1,1991380618;537,8733997155
2020-07-10;Maule;09. Región del Maule;7;Romeral;7306;1131939;16170;217;19;1;3;0,4324793357;0,0710991648;195;Sin Cuarentena;Comuna Sin Cuarentena;;28,5;212,0;0,5914261508;1311,0698824984
2020-07-10;Maule;09. Región del Maule;7;Sagrada Familia;7307;1131939;19469;76;16;;1;1,0868822679;0,2317240781;59;Sin Cuarentena;Comuna Sin Cuarentena;;14,0;69,5;1,0043074533;356,9777595151
2020-07-10;Maule;09. Región del Maule;7;Teno;7308;1131939;30850;158;34;1;3;0,8279358931;0,1170878169;121;Sin Cuarentena;Comuna Sin Cuarentena;;35,5;147,0;0,8673073189;476,4991896272
2020-07-10;Maule;09. Región del Maule;7;Vichuquen;7309;1131939;4381;1;1;;0;4,3227082758;3,0566163349;0;Sin Cuarentena;Comuna Sin Cuarentena;;1,0;1,0;7,1613541379;22,8258388496
2020-07-10;Maule;09. Región del Maule;7;Linares;7401;1131939;101073;493;113;6;7;0,956073669;0,0775478146;373;Sin Cuarentena;Comuna Sin Cuarentena;3;113,5;465,0;0,9735087655;460,0635184471
2020-07-10;Maule;09. Región del Maule;7;Colbun;7402;1131939;22565;143;29;1;0;0,9178178106;0,1622487994;114;Sin Cuarentena;Comuna Sin Cuarentena;;23,5;132,5;0,7471555633;587,1925548416
2020-07-10;Maule;09. Región del Maule;7;Longavi;7403;1131939;32810;220;34;;2;0,8819360418;0,1300343752;184;Sin Cuarentena;Comuna Sin Cuarentena;;30,5;207,5;0,6910961673;632,4291374581
2020-07-10;Maule;09. Región del Maule;7;Parral;7404;1131939;44544;240;20;1;2;0,465725612;0,0950658425;218;Sin Cuarentena;Comuna Sin Cuarentena;2;20,0;235,0;0,4950613385;527,5682471264
2020-07-10;Maule;09. Región del Maule;7;Retiro;7405;1131939;21071;129;16;;0;0,681461094;0,1703652735;113;Sin Cuarentena;Comuna Sin Cuarentena;;17,5;126,5;0,6018017178;600,3511935836
2020-07-10;Maule;09. Región del Maule;7;San Javier;7406;1131939;49451;290;56;2;6;0,973190311;0,1116325847;228;Sin Cuarentena;Comuna Sin Cuarentena;3;56,0;278,5;1,0036363866;563,1837576591
